CSR_TIMESTAMP_BEGIN,CSR_TIMESTAMP_END,CSR_PAR,CSR_STATISTIC
2008-07-07 04:20:01 ,2008-07-07 04:30:01 ,0,mean
2008-07-07 04:35:01 ,2008-07-07 04:45:01 ,0,mean
2008-07-07 04:50:01 ,2008-07-07 05:00:01 ,0,mean
2008-07-07 05:05:01 ,2008-07-07 05:15:01 ,0,mean
2008-07-07 05:20:01 ,2008-07-07 05:30:01 ,0,mean
2008-07-07 05:35:01 ,2008-07-07 05:45:01 ,0,mean
2008-07-07 05:50:01 ,2008-07-07 06:00:01 ,0,mean
2008-07-07 06:20:01 ,2008-07-07 06:30:01 ,0,mean
2008-07-07 06:35:01 ,2008-07-07 06:45:01 ,0,mean
2008-07-07 06:50:01 ,2008-07-07 07:00:01 ,0,mean
2008-07-07 07:05:01 ,2008-07-07 07:15:01 ,0,mean
2008-07-07 07:20:01 ,2008-07-07 07:30:01 ,0,mean
2008-07-07 07:35:01 ,2008-07-07 07:45:01 ,0,mean
2008-07-07 07:50:01 ,2008-07-07 08:00:01 ,0,mean
2008-07-07 08:20:01 ,2008-07-07 08:30:01 ,0,mean
2008-07-07 08:35:01 ,2008-07-07 08:45:01 ,0,mean
2008-07-07 08:50:01 ,2008-07-07 09:00:01 ,0,mean
2008-07-07 09:05:01 ,2008-07-07 09:15:01 ,0,mean
2008-07-07 09:20:01 ,2008-07-07 09:30:01 ,0,mean
2008-07-07 09:35:01 ,2008-07-07 09:45:01 ,0,mean
2008-07-07 09:50:01 ,2008-07-07 10:00:01 ,0,mean
2008-07-07 10:05:01 ,2008-07-07 10:15:01 ,0,mean
2008-07-07 10:20:01 ,2008-07-07 10:30:01 ,0,mean
2008-07-07 10:35:01 ,2008-07-07 10:45:01 ,0,mean
2008-07-07 10:50:01 ,2008-07-07 11:00:01 ,4.601,mean
2008-07-07 11:05:01 ,2008-07-07 11:15:01 ,3.45,mean
2008-07-07 11:20:01 ,2008-07-07 11:30:01 ,4.6,mean
2008-07-07 11:35:01 ,2008-07-07 11:45:01 ,1.15,mean
2008-07-07 11:50:01 ,2008-07-07 12:00:01 ,5.75,mean
2008-07-07 12:05:01 ,2008-07-07 12:15:01 ,14.95,mean
2008-07-07 12:20:01 ,2008-07-07 12:30:01 ,10.35,mean
2008-07-07 12:35:01 ,2008-07-07 12:45:01 ,10.35,mean
2008-07-07 12:50:01 ,2008-07-07 13:00:01 ,17.25,mean
2008-07-07 13:05:01 ,2008-07-07 13:15:01 ,17.25,mean
2008-07-07 13:20:01 ,2008-07-07 13:30:01 ,28.75,mean
2008-07-07 13:35:01 ,2008-07-07 13:45:01 ,40.25,mean
2008-07-07 13:50:01 ,2008-07-07 14:00:01 ,59.79,mean
2008-07-07 14:05:01 ,2008-07-07 14:15:01 ,68.99,mean
2008-07-07 14:20:01 ,2008-07-07 14:30:01 ,83.9,mean
2008-07-07 14:35:01 ,2008-07-07 14:45:01 ,140.3,mean
2008-07-07 14:50:01 ,2008-07-07 15:00:01 ,170.2,mean
2008-07-07 15:05:01 ,2008-07-07 15:15:01 ,235.7,mean
2008-07-07 15:20:01 ,2008-07-07 15:30:01 ,353,mean
2008-07-07 15:35:01 ,2008-07-07 15:45:01 ,540.4,mean
2008-07-07 15:50:01 ,2008-07-07 16:00:01 ,805,mean
2008-07-07 16:20:01 ,2008-07-07 16:30:01 ,943,mean
2008-07-07 16:35:01 ,2008-07-07 16:45:01 ,1036,mean
2008-07-07 16:50:01 ,2008-07-07 17:00:01 ,1119,mean
2008-07-07 17:05:01 ,2008-07-07 17:15:01 ,1200,mean
2008-07-07 17:20:01 ,2008-07-07 17:30:01 ,1281,mean
2008-07-07 17:35:01 ,2008-07-07 17:45:01 ,1354,mean
2008-07-07 17:50:01 ,2008-07-07 18:00:01 ,1413,mean
2008-07-07 18:05:01 ,2008-07-07 18:15:01 ,1454,mean
2008-07-07 18:20:01 ,2008-07-07 18:30:01 ,1503,mean
2008-07-07 18:35:01 ,2008-07-07 18:45:01 ,1551,mean
2008-07-07 18:50:01 ,2008-07-07 19:00:01 ,1578,mean
2008-07-07 19:05:01 ,2008-07-07 19:15:01 ,1617,mean
2008-07-07 19:20:01 ,2008-07-07 19:30:01 ,1649,mean
2008-07-07 19:35:01 ,2008-07-07 19:45:01 ,1672,mean
2008-07-07 19:50:01 ,2008-07-07 20:00:01 ,1661,mean
2008-07-07 20:05:01 ,2008-07-07 20:15:01 ,1683,mean
2008-07-07 20:20:01 ,2008-07-07 20:30:01 ,1668,mean
2008-07-07 20:35:01 ,2008-07-07 20:45:01 ,1681,mean
2008-07-07 20:50:01 ,2008-07-07 21:00:01 ,1657,mean
2008-07-07 21:05:01 ,2008-07-07 21:15:01 ,1686,mean
2008-07-07 21:20:01 ,2008-07-07 21:30:01 ,1636,mean
2008-07-07 21:35:01 ,2008-07-07 21:45:01 ,1597,mean
2008-07-07 21:50:01 ,2008-07-07 22:00:01 ,1580,mean
2008-07-07 22:05:01 ,2008-07-07 22:15:01 ,1529,mean
2008-07-07 22:20:01 ,2008-07-07 22:30:01 ,1474,mean
2008-07-07 22:35:01 ,2008-07-07 22:45:01 ,1437,mean
2008-07-07 22:50:01 ,2008-07-07 23:00:01 ,1367,mean
2008-07-07 23:05:01 ,2008-07-07 23:15:01 ,1304,mean
2008-07-07 23:20:01 ,2008-07-07 23:30:01 ,1236,mean
2008-07-07 23:35:01 ,2008-07-07 23:45:01 ,1155,mean
2008-07-07 23:50:01 ,2008-07-08 00:00:01 ,1073,mean
2008-07-08 00:20:01 ,2008-07-08 00:30:01 ,914,mean
2008-07-08 00:35:01 ,2008-07-08 00:45:01 ,805,mean
2008-07-08 00:50:01 ,2008-07-08 01:00:01 ,734,mean
2008-07-08 01:05:01 ,2008-07-08 01:15:01 ,629.3,mean
2008-07-08 01:20:01 ,2008-07-08 01:30:01 ,543.2,mean
2008-07-08 01:35:01 ,2008-07-08 01:45:01 ,430.7,mean
2008-07-08 01:50:01 ,2008-07-08 02:00:01 ,346.9,mean
2008-07-08 02:20:01 ,2008-07-08 02:30:01 ,132.1,mean
2008-07-08 02:35:01 ,2008-07-08 02:45:01 ,64.34,mean
2008-07-08 02:50:01 ,2008-07-08 03:00:01 ,47.11,mean
2008-07-08 03:05:01 ,2008-07-08 03:15:01 ,26.43,mean
2008-07-08 03:20:01 ,2008-07-08 03:30:01 ,17.24,mean
2008-07-08 03:35:01 ,2008-07-08 03:45:01 ,16.09,mean
2008-07-08 03:50:01 ,2008-07-08 04:00:01 ,17.24,mean
2008-07-08 04:05:01 ,2008-07-08 04:15:01 ,17.25,mean
2008-07-08 04:20:01 ,2008-07-08 04:30:01 ,17.25,mean
2008-07-08 04:35:01 ,2008-07-08 04:45:01 ,17.25,mean
2008-07-08 04:50:01 ,2008-07-08 05:00:01 ,17.25,mean
2008-07-08 05:05:01 ,2008-07-08 05:15:01 ,17.25,mean
2008-07-08 05:20:01 ,2008-07-08 05:30:01 ,17.25,mean
2008-07-08 05:35:01 ,2008-07-08 05:45:01 ,17.25,mean
2008-07-08 05:50:01 ,2008-07-08 06:00:01 ,17.25,mean
2008-07-08 06:05:01 ,2008-07-08 06:15:01 ,17.24,mean
2008-07-08 06:20:01 ,2008-07-08 06:30:01 ,17.24,mean
2008-07-08 06:35:01 ,2008-07-08 06:45:01 ,17.24,mean
2008-07-08 06:50:01 ,2008-07-08 07:00:01 ,17.24,mean
2008-07-08 07:05:01 ,2008-07-08 07:15:01 ,17.24,mean
2008-07-08 07:20:01 ,2008-07-08 07:30:01 ,17.24,mean
2008-07-08 07:35:01 ,2008-07-08 07:45:01 ,17.24,mean
2008-07-08 07:50:01 ,2008-07-08 08:00:01 ,17.24,mean
2008-07-08 08:20:01 ,2008-07-08 08:30:01 ,17.24,mean
2008-07-08 08:35:01 ,2008-07-08 08:45:01 ,17.24,mean
2008-07-08 08:50:01 ,2008-07-08 09:00:01 ,17.24,mean
2008-07-08 09:05:01 ,2008-07-08 09:15:01 ,17.24,mean
2008-07-08 09:20:01 ,2008-07-08 09:30:01 ,17.24,mean
2008-07-08 09:35:01 ,2008-07-08 09:45:01 ,17.25,mean
2008-07-08 09:50:01 ,2008-07-08 10:00:01 ,17.25,mean
2008-07-08 10:20:01 ,2008-07-08 10:30:01 ,17.25,mean
2008-07-08 10:35:01 ,2008-07-08 10:45:01 ,17.25,mean
2008-07-08 10:50:01 ,2008-07-08 11:00:01 ,17.25,mean
2008-07-08 11:05:01 ,2008-07-08 11:15:01 ,17.25,mean
2008-07-08 11:20:01 ,2008-07-08 11:30:01 ,17.25,mean
2008-07-08 11:35:01 ,2008-07-08 11:45:01 ,17.25,mean
2008-07-08 11:50:01 ,2008-07-08 12:00:01 ,17.25,mean
2008-07-08 12:05:01 ,2008-07-08 12:15:01 ,17.25,mean
2008-07-08 12:20:01 ,2008-07-08 12:30:01 ,17.25,mean
2008-07-08 12:35:01 ,2008-07-08 12:45:01 ,17.25,mean
2008-07-08 12:50:01 ,2008-07-08 13:00:01 ,17.25,mean
2008-07-08 13:05:01 ,2008-07-08 13:15:01 ,18.4,mean
2008-07-08 13:20:01 ,2008-07-08 13:30:01 ,39.09,mean
2008-07-08 13:35:01 ,2008-07-08 13:45:01 ,55.19,mean
2008-07-08 13:50:01 ,2008-07-08 14:00:01 ,68.99,mean
2008-07-08 14:05:01 ,2008-07-08 14:15:01 ,88.5,mean
2008-07-08 14:20:01 ,2008-07-08 14:30:01 ,110.4,mean
2008-07-08 14:35:01 ,2008-07-08 14:45:01 ,142.6,mean
2008-07-08 14:50:01 ,2008-07-08 15:00:01 ,164.4,mean
2008-07-08 15:05:01 ,2008-07-08 15:15:01 ,201.2,mean
2008-07-08 15:20:01 ,2008-07-08 15:30:01 ,274.8,mean
2008-07-08 15:35:01 ,2008-07-08 15:45:01 ,453,mean
2008-07-08 15:50:01 ,2008-07-08 16:00:01 ,587.4,mean
2008-07-08 16:05:01 ,2008-07-08 16:15:01 ,808,mean
2008-07-08 16:20:01 ,2008-07-08 16:30:01 ,968,mean
2008-07-08 16:35:01 ,2008-07-08 16:45:01 ,1088,mean
2008-07-08 16:50:01 ,2008-07-08 17:00:01 ,1200,mean
2008-07-08 17:05:01 ,2008-07-08 17:15:01 ,1210,mean
2008-07-08 17:20:01 ,2008-07-08 17:30:01 ,1271,mean
2008-07-08 17:35:01 ,2008-07-08 17:45:01 ,1396,mean
2008-07-08 17:50:01 ,2008-07-08 18:00:01 ,1477,mean
2008-07-08 18:05:01 ,2008-07-08 18:15:01 ,1461,mean
2008-07-08 18:20:01 ,2008-07-08 18:30:01 ,1524,mean
2008-07-08 18:35:01 ,2008-07-08 18:45:01 ,1565,mean
2008-07-08 18:50:01 ,2008-07-08 19:00:01 ,1542,mean
2008-07-08 19:05:01 ,2008-07-08 19:15:01 ,1646,mean
2008-07-08 19:20:01 ,2008-07-08 19:30:01 ,1612,mean
2008-07-08 19:35:01 ,2008-07-08 19:45:01 ,1658,mean
2008-07-08 19:50:01 ,2008-07-08 20:00:01 ,1702,mean
2008-07-08 20:05:01 ,2008-07-08 20:15:01 ,1675,mean
2008-07-08 20:20:01 ,2008-07-08 20:30:01 ,1668,mean
2008-07-08 20:35:01 ,2008-07-08 20:45:01 ,1659,mean
2008-07-08 20:50:01 ,2008-07-08 21:00:01 ,1666,mean
2008-07-08 21:05:01 ,2008-07-08 21:15:01 ,1634,mean
2008-07-08 21:20:01 ,2008-07-08 21:30:01 ,1616,mean
2008-07-08 21:35:01 ,2008-07-08 21:45:01 ,1577,mean
2008-07-08 21:50:01 ,2008-07-08 22:00:01 ,1543,mean
2008-07-08 22:05:01 ,2008-07-08 22:15:01 ,1494,mean
2008-07-08 22:20:01 ,2008-07-08 22:30:01 ,1438,mean
2008-07-08 22:35:01 ,2008-07-08 22:45:01 ,1375,mean
2008-07-08 22:50:01 ,2008-07-08 23:00:01 ,1325,mean
2008-07-08 23:05:01 ,2008-07-08 23:15:01 ,1252,mean
2008-07-08 23:20:01 ,2008-07-08 23:30:01 ,1185,mean
2008-07-08 23:35:01 ,2008-07-08 23:45:01 ,1104,mean
2008-07-08 23:50:01 ,2008-07-09 00:00:01 ,1017,mean
2008-07-09 00:20:01 ,2008-07-09 00:30:01 ,854,mean
2008-07-09 00:35:01 ,2008-07-09 00:45:01 ,761,mean
2008-07-09 00:50:01 ,2008-07-09 01:00:01 ,666.1,mean
2008-07-09 01:05:01 ,2008-07-09 01:15:01 ,578.8,mean
2008-07-09 01:20:01 ,2008-07-09 01:30:01 ,496.1,mean
2008-07-09 01:35:01 ,2008-07-09 01:45:01 ,395,mean
2008-07-09 01:50:01 ,2008-07-09 02:00:01 ,300.9,mean
2008-07-09 02:05:01 ,2008-07-09 02:15:01 ,221.7,mean
2008-07-09 02:20:01 ,2008-07-09 02:30:01 ,156.2,mean
2008-07-09 02:35:01 ,2008-07-09 02:45:01 ,80.4,mean
2008-07-09 02:50:01 ,2008-07-09 03:00:01 ,62.04,mean
2008-07-09 03:05:01 ,2008-07-09 03:15:01 ,36.77,mean
2008-07-09 03:20:01 ,2008-07-09 03:30:01 ,17.24,mean
2008-07-09 03:35:01 ,2008-07-09 03:45:01 ,17.24,mean
2008-07-09 03:50:01 ,2008-07-09 04:00:01 ,17.24,mean
2008-07-09 04:05:01 ,2008-07-09 04:15:01 ,17.24,mean
2008-07-09 04:20:01 ,2008-07-09 04:30:01 ,17.24,mean
2008-07-09 04:35:01 ,2008-07-09 04:45:01 ,17.24,mean
2008-07-09 04:50:01 ,2008-07-09 05:00:01 ,17.24,mean
2008-07-09 05:05:01 ,2008-07-09 05:15:01 ,17.25,mean
2008-07-09 05:20:01 ,2008-07-09 05:30:01 ,17.25,mean
2008-07-09 05:35:01 ,2008-07-09 05:45:01 ,17.25,mean
2008-07-09 05:50:01 ,2008-07-09 06:00:01 ,17.25,mean
2008-07-09 06:05:01 ,2008-07-09 06:15:01 ,17.25,mean
2008-07-09 06:20:01 ,2008-07-09 06:30:01 ,17.25,mean
2008-07-09 06:35:01 ,2008-07-09 06:45:01 ,17.25,mean
2008-07-09 06:50:01 ,2008-07-09 07:00:01 ,17.25,mean
2008-07-09 07:05:01 ,2008-07-09 07:15:01 ,17.25,mean
2008-07-09 07:20:01 ,2008-07-09 07:30:01 ,17.25,mean
2008-07-09 07:35:01 ,2008-07-09 07:45:01 ,17.25,mean
2008-07-09 07:50:01 ,2008-07-09 08:00:01 ,17.25,mean
2008-07-09 08:05:01 ,2008-07-09 08:15:01 ,17.25,mean
2008-07-09 08:20:01 ,2008-07-09 08:30:01 ,17.25,mean
2008-07-09 08:35:01 ,2008-07-09 08:45:01 ,17.25,mean
2008-07-09 08:50:01 ,2008-07-09 09:00:01 ,17.25,mean
2008-07-09 09:05:01 ,2008-07-09 09:15:01 ,17.25,mean
2008-07-09 09:20:01 ,2008-07-09 09:30:01 ,17.25,mean
2008-07-09 09:35:01 ,2008-07-09 09:45:01 ,17.25,mean
2008-07-09 09:50:01 ,2008-07-09 10:00:01 ,17.25,mean
2008-07-09 10:05:01 ,2008-07-09 10:15:01 ,17.25,mean
2008-07-09 10:20:01 ,2008-07-09 10:30:01 ,17.25,mean
2008-07-09 10:35:01 ,2008-07-09 10:45:01 ,17.25,mean
2008-07-09 10:50:01 ,2008-07-09 11:00:01 ,17.25,mean
2008-07-09 11:05:01 ,2008-07-09 11:15:01 ,17.25,mean
2008-07-09 11:20:01 ,2008-07-09 11:30:01 ,17.25,mean
2008-07-09 11:35:01 ,2008-07-09 11:45:01 ,17.25,mean
2008-07-09 11:50:01 ,2008-07-09 12:00:01 ,17.25,mean
2008-07-09 12:05:01 ,2008-07-09 12:15:01 ,17.25,mean
2008-07-09 12:20:01 ,2008-07-09 12:30:01 ,17.25,mean
2008-07-09 12:35:01 ,2008-07-09 12:45:01 ,17.25,mean
2008-07-09 12:50:01 ,2008-07-09 13:00:01 ,17.25,mean
2008-07-09 13:05:01 ,2008-07-09 13:15:01 ,17.25,mean
2008-07-09 13:20:01 ,2008-07-09 13:30:01 ,33.35,mean
2008-07-09 13:35:01 ,2008-07-09 13:45:01 ,35.65,mean
2008-07-09 13:50:01 ,2008-07-09 14:00:01 ,51.75,mean
2008-07-09 14:05:01 ,2008-07-09 14:15:01 ,59.8,mean
2008-07-09 14:20:01 ,2008-07-09 14:30:01 ,69,mean
2008-07-09 14:35:01 ,2008-07-09 14:45:01 ,69,mean
2008-07-09 14:50:01 ,2008-07-09 15:00:01 ,85.1,mean
2008-07-09 15:05:01 ,2008-07-09 15:15:01 ,108.1,mean
2008-07-09 15:20:01 ,2008-07-09 15:30:01 ,141.4,mean
2008-07-09 15:35:01 ,2008-07-09 15:45:01 ,156.4,mean
2008-07-09 15:50:01 ,2008-07-09 16:00:01 ,190.9,mean
2008-07-09 16:20:01 ,2008-07-09 16:30:01 ,458.7,mean
2008-07-09 16:35:01 ,2008-07-09 16:45:01 ,808,mean
2008-07-09 16:50:01 ,2008-07-09 17:00:01 ,1131,mean
2008-07-09 17:05:01 ,2008-07-09 17:15:01 ,1172,mean
2008-07-09 17:20:01 ,2008-07-09 17:30:01 ,1268,mean
2008-07-09 17:35:01 ,2008-07-09 17:45:01 ,1382,mean
2008-07-09 17:50:01 ,2008-07-09 18:00:01 ,1464,mean
2008-07-09 18:05:01 ,2008-07-09 18:15:01 ,1483,mean
2008-07-09 18:20:01 ,2008-07-09 18:30:01 ,1559,mean
2008-07-09 18:35:01 ,2008-07-09 18:45:01 ,1617,mean
2008-07-09 18:50:01 ,2008-07-09 19:00:01 ,1600,mean
2008-07-09 19:05:01 ,2008-07-09 19:15:01 ,1648,mean
2008-07-09 19:20:01 ,2008-07-09 19:30:01 ,1595,mean
2008-07-09 19:35:01 ,2008-07-09 19:45:01 ,1604,mean
2008-07-09 19:50:01 ,2008-07-09 20:00:01 ,1613,mean
2008-07-09 20:20:01 ,2008-07-09 20:30:01 ,1025,mean
2008-07-09 20:35:01 ,2008-07-09 20:45:01 ,1671,mean
2008-07-09 20:50:01 ,2008-07-09 21:00:01 ,1618,mean
2008-07-09 21:05:01 ,2008-07-09 21:15:01 ,1592,mean
2008-07-09 21:20:01 ,2008-07-09 21:30:01 ,1584,mean
2008-07-09 21:35:01 ,2008-07-09 21:45:01 ,1535,mean
2008-07-09 21:50:01 ,2008-07-09 22:00:01 ,1537,mean
2008-07-09 22:05:01 ,2008-07-09 22:15:01 ,1356,mean
2008-07-09 22:20:01 ,2008-07-09 22:30:01 ,1318,mean
2008-07-09 22:35:01 ,2008-07-09 22:45:01 ,1079,mean
2008-07-09 22:50:01 ,2008-07-09 23:00:01 ,1168,mean
2008-07-09 23:05:01 ,2008-07-09 23:15:01 ,1216,mean
2008-07-09 23:20:01 ,2008-07-09 23:30:01 ,1123,mean
2008-07-09 23:35:01 ,2008-07-09 23:45:01 ,1110,mean
2008-07-09 23:50:01 ,2008-07-10 00:00:01 ,933,mean
2008-07-10 00:05:01 ,2008-07-10 00:15:01 ,788,mean
2008-07-10 00:20:01 ,2008-07-10 00:30:01 ,734,mean
2008-07-10 00:35:01 ,2008-07-10 00:45:01 ,485.8,mean
2008-07-10 00:50:01 ,2008-07-10 01:00:01 ,383.6,mean
2008-07-10 01:05:01 ,2008-07-10 01:15:01 ,328.5,mean
2008-07-10 01:20:01 ,2008-07-10 01:30:01 ,249.3,mean
2008-07-10 01:35:01 ,2008-07-10 01:45:01 ,179.2,mean
2008-07-10 01:50:01 ,2008-07-10 02:00:01 ,109.2,mean
2008-07-10 02:20:01 ,2008-07-10 02:30:01 ,100,mean
2008-07-10 02:35:01 ,2008-07-10 02:45:01 ,70.1,mean
2008-07-10 02:50:01 ,2008-07-10 03:00:01 ,51.73,mean
2008-07-10 03:05:01 ,2008-07-10 03:15:01 ,27.59,mean
2008-07-10 03:20:01 ,2008-07-10 03:30:01 ,17.24,mean
2008-07-10 03:35:01 ,2008-07-10 03:45:01 ,17.24,mean
2008-07-10 03:50:01 ,2008-07-10 04:00:01 ,17.25,mean
2008-07-10 04:05:01 ,2008-07-10 04:15:01 ,17.25,mean
2008-07-10 04:20:01 ,2008-07-10 04:30:01 ,17.25,mean
2008-07-10 04:35:01 ,2008-07-10 04:45:01 ,17.25,mean
2008-07-10 04:50:01 ,2008-07-10 05:00:01 ,17.25,mean
2008-07-10 05:05:01 ,2008-07-10 05:15:01 ,17.25,mean
2008-07-10 05:20:01 ,2008-07-10 05:30:01 ,17.25,mean
2008-07-10 05:35:01 ,2008-07-10 05:45:01 ,17.25,mean
2008-07-10 05:50:01 ,2008-07-10 06:00:01 ,17.25,mean
2008-07-10 06:05:01 ,2008-07-10 06:15:01 ,17.25,mean
2008-07-10 06:20:01 ,2008-07-10 06:30:01 ,17.25,mean
2008-07-10 06:35:01 ,2008-07-10 06:45:01 ,17.25,mean
2008-07-10 06:50:01 ,2008-07-10 07:00:01 ,17.25,mean
2008-07-10 07:05:01 ,2008-07-10 07:15:01 ,17.25,mean
2008-07-10 07:20:01 ,2008-07-10 07:30:01 ,17.25,mean
2008-07-10 07:35:01 ,2008-07-10 07:45:01 ,17.25,mean
2008-07-10 07:50:01 ,2008-07-10 08:00:01 ,17.25,mean
2008-07-10 08:20:01 ,2008-07-10 08:30:01 ,17.25,mean
2008-07-10 08:35:01 ,2008-07-10 08:45:01 ,17.25,mean
2008-07-10 08:50:01 ,2008-07-10 09:00:01 ,17.25,mean
2008-07-10 09:05:01 ,2008-07-10 09:15:01 ,17.25,mean
2008-07-10 09:20:01 ,2008-07-10 09:30:01 ,17.25,mean
2008-07-10 09:35:01 ,2008-07-10 09:45:01 ,17.25,mean
2008-07-10 09:50:01 ,2008-07-10 10:00:01 ,17.25,mean
2008-07-10 10:05:01 ,2008-07-10 10:15:01 ,17.25,mean
2008-07-10 10:20:01 ,2008-07-10 10:30:01 ,17.25,mean
2008-07-10 10:35:01 ,2008-07-10 10:45:01 ,17.25,mean
2008-07-10 10:50:01 ,2008-07-10 11:00:01 ,17.25,mean
2008-07-10 11:05:01 ,2008-07-10 11:15:01 ,17.25,mean
2008-07-10 11:20:01 ,2008-07-10 11:30:01 ,17.25,mean
2008-07-10 11:35:01 ,2008-07-10 11:45:01 ,17.25,mean
2008-07-10 11:50:01 ,2008-07-10 12:00:01 ,17.25,mean
2008-07-10 12:20:01 ,2008-07-10 12:30:01 ,17.25,mean
2008-07-10 12:35:01 ,2008-07-10 12:45:01 ,17.25,mean
2008-07-10 12:50:01 ,2008-07-10 13:00:01 ,17.25,mean
2008-07-10 13:05:01 ,2008-07-10 13:15:01 ,17.25,mean
2008-07-10 13:20:01 ,2008-07-10 13:30:01 ,28.74,mean
2008-07-10 13:35:01 ,2008-07-10 13:45:01 ,37.94,mean
2008-07-10 13:50:01 ,2008-07-10 14:00:01 ,51.73,mean
2008-07-10 14:05:01 ,2008-07-10 14:15:01 ,65.53,mean
2008-07-10 14:20:01 ,2008-07-10 14:30:01 ,68.97,mean
2008-07-10 14:35:01 ,2008-07-10 14:45:01 ,83.9,mean
2008-07-10 14:50:01 ,2008-07-10 15:00:01 ,87.4,mean
2008-07-10 15:05:01 ,2008-07-10 15:15:01 ,113.8,mean
2008-07-10 15:20:01 ,2008-07-10 15:30:01 ,134.5,mean
2008-07-10 15:35:01 ,2008-07-10 15:45:01 ,134.5,mean
2008-07-10 15:50:01 ,2008-07-10 16:00:01 ,166.7,mean
2008-07-10 16:20:01 ,2008-07-10 16:30:01 ,277,mean
2008-07-10 16:35:01 ,2008-07-10 16:45:01 ,351.8,mean
2008-07-10 16:50:01 ,2008-07-10 17:00:01 ,436.8,mean
2008-07-10 17:05:01 ,2008-07-10 17:15:01 ,701,mean
2008-07-10 17:20:01 ,2008-07-10 17:30:01 ,877,mean
2008-07-10 17:35:01 ,2008-07-10 17:45:01 ,1117,mean
2008-07-10 17:50:01 ,2008-07-10 18:00:01 ,1181,mean
2008-07-10 18:05:01 ,2008-07-10 18:15:01 ,1123,mean
2008-07-10 18:20:01 ,2008-07-10 18:30:01 ,1358,mean
2008-07-10 18:35:01 ,2008-07-10 18:45:01 ,1431,mean
2008-07-10 18:50:01 ,2008-07-10 19:00:01 ,1480,mean
2008-07-10 19:05:01 ,2008-07-10 19:15:01 ,1536,mean
2008-07-10 19:20:01 ,2008-07-10 19:30:01 ,1547,mean
2008-07-10 19:35:01 ,2008-07-10 19:45:01 ,1558,mean
2008-07-10 19:50:01 ,2008-07-10 20:00:01 ,1579,mean
2008-07-10 20:20:01 ,2008-07-10 20:30:01 ,1533,mean
2008-07-10 20:35:01 ,2008-07-10 20:45:01 ,1526,mean
2008-07-10 20:50:01 ,2008-07-10 21:00:01 ,1504,mean
2008-07-10 21:05:01 ,2008-07-10 21:15:01 ,1504,mean
2008-07-10 21:20:01 ,2008-07-10 21:30:01 ,1454,mean
2008-07-10 21:35:01 ,2008-07-10 21:45:01 ,1399,mean
2008-07-10 21:50:01 ,2008-07-10 22:00:01 ,1339,mean
2008-07-10 22:20:01 ,2008-07-10 22:30:01 ,1269,mean
2008-07-10 22:35:01 ,2008-07-10 22:45:01 ,1194,mean
2008-07-10 22:50:01 ,2008-07-10 23:00:01 ,1133,mean
2008-07-10 23:05:01 ,2008-07-10 23:15:01 ,1096,mean
2008-07-10 23:20:01 ,2008-07-10 23:30:01 ,1023,mean
2008-07-10 23:35:01 ,2008-07-10 23:45:01 ,952,mean
2008-07-10 23:50:01 ,2008-07-11 00:00:01 ,860,mean
2008-07-11 00:05:01 ,2008-07-11 00:15:01 ,768,mean
2008-07-11 00:20:01 ,2008-07-11 00:30:01 ,690.2,mean
2008-07-11 00:35:01 ,2008-07-11 00:45:01 ,619,mean
2008-07-11 00:50:01 ,2008-07-11 01:00:01 ,537.4,mean
2008-07-11 01:05:01 ,2008-07-11 01:15:01 ,462.8,mean
2008-07-11 01:20:01 ,2008-07-11 01:30:01 ,377.8,mean
2008-07-11 01:35:01 ,2008-07-11 01:45:01 ,305.5,mean
2008-07-11 01:50:01 ,2008-07-11 02:00:01 ,233.1,mean
2008-07-11 02:05:01 ,2008-07-11 02:15:01 ,167.7,mean
2008-07-11 02:20:01 ,2008-07-11 02:30:01 ,117.2,mean
2008-07-11 02:35:01 ,2008-07-11 02:45:01 ,74.7,mean
2008-07-11 02:50:01 ,2008-07-11 03:00:01 ,58.59,mean
2008-07-11 03:05:01 ,2008-07-11 03:15:01 ,32.17,mean
2008-07-11 03:20:01 ,2008-07-11 03:30:01 ,16.09,mean
2008-07-11 03:35:01 ,2008-07-11 03:45:01 ,17.24,mean
2008-07-11 03:50:01 ,2008-07-11 04:00:01 ,17.24,mean
2008-07-11 04:20:01 ,2008-07-11 04:30:01 ,17.24,mean
2008-07-11 04:35:01 ,2008-07-11 04:45:01 ,17.24,mean
2008-07-11 04:50:01 ,2008-07-11 05:00:01 ,17.24,mean
2008-07-11 05:05:01 ,2008-07-11 05:15:01 ,17.24,mean
2008-07-11 05:20:01 ,2008-07-11 05:30:01 ,17.24,mean
2008-07-11 05:35:01 ,2008-07-11 05:45:01 ,17.24,mean
2008-07-11 05:50:01 ,2008-07-11 06:00:01 ,17.24,mean
2008-07-11 06:20:01 ,2008-07-11 06:30:01 ,17.24,mean
2008-07-11 06:35:01 ,2008-07-11 06:45:01 ,17.24,mean
2008-07-11 06:50:01 ,2008-07-11 07:00:01 ,17.24,mean
2008-07-11 07:05:01 ,2008-07-11 07:15:01 ,17.24,mean
2008-07-11 07:20:01 ,2008-07-11 07:30:01 ,17.24,mean
2008-07-11 07:35:01 ,2008-07-11 07:45:01 ,17.24,mean
2008-07-11 07:50:01 ,2008-07-11 08:00:01 ,17.24,mean
2008-07-11 08:20:01 ,2008-07-11 08:30:01 ,17.24,mean
