CSR_TIMESTAMP_BEGIN,CSR_TIMESTAMP_END,CSR_DATE,CSR_STATISTIC,CSR_PAR,CSR_WIND
2011-07-22 16:00:00,2011-07-22 16:30:00,,mean,1037.5,2.959779
2011-07-22 16:30:00,2011-07-22 17:00:00,,mean,861.3782,2.979272
2011-07-22 17:00:00,2011-07-22 17:30:00,,mean,660.2306,2.367166
2011-07-22 17:30:00,2011-07-22 18:00:00,,mean,459.4522,2.499129
2011-07-22 18:00:00,2011-07-22 18:30:00,,mean,252.8468,2.586579
2011-07-22 18:30:00,2011-07-22 19:00:00,,mean,83.95355,2.074363
2011-07-22 19:00:00,2011-07-22 19:30:00,,mean,22.16329,2.000397
2011-07-22 19:30:00,2011-07-22 20:00:00,,mean,0.3497087,1.218451
2011-07-22 20:00:00,2011-07-22 20:30:00,,mean,-0.9235914,0.0203229
2011-07-22 20:30:00,2011-07-22 21:00:00,,mean,-0.9203249,0.730084
2011-07-22 21:00:00,2011-07-22 21:30:00,,mean,-0.8014397,1.4983
2011-07-22 21:30:00,2011-07-22 22:00:00,,mean,-0.8285092,1.095416
2011-07-22 22:00:00,2011-07-22 22:30:00,,mean,-0.8271915,1.049362
2011-07-22 22:30:00,2011-07-22 23:00:00,,mean,-0.8501315,0.9703797
2011-07-22 23:00:00,2011-07-22 23:30:00,,mean,-0.917631,0.6445208
2011-07-22 23:30:00,2011-07-23 00:00:00,,mean,-0.8535144,0.4187371
2011-07-23 00:00:00,2011-07-23 00:30:00,,mean,-0.8599306,0.3556867
2011-07-23 00:30:00,2011-07-23 01:00:00,,mean,-0.9048974,1.423105
2011-07-23 01:00:00,2011-07-23 01:30:00,,mean,-0.949174,1.803285
2011-07-23 01:30:00,2011-07-23 02:00:00,,mean,-0.9421132,1.829461
2011-07-23 02:00:00,2011-07-23 02:30:00,,mean,-0.93804,1.758056
2011-07-23 02:30:00,2011-07-23 03:00:00,,mean,-0.8982988,1.834502
2011-07-23 03:00:00,2011-07-23 03:30:00,,mean,-0.8778751,1.715734
2011-07-23 03:30:00,2011-07-23 04:00:00,,mean,-0.905865,1.557085
2011-07-23 04:00:00,2011-07-23 04:30:00,,mean,-0.902135,1.64854
2011-07-23 04:30:00,2011-07-23 05:00:00,,mean,0.1825443,0.8961493
2011-07-23 05:00:00,2011-07-23 05:30:00,,mean,22.04249,0.4911628
2011-07-23 05:30:00,2011-07-23 06:00:00,,mean,101.5629,0.5091819
2011-07-23 06:00:00,2011-07-23 06:30:00,,mean,260.0352,0.738575
2011-07-23 06:30:00,2011-07-23 07:00:00,,mean,434.6493,0.8203935
2011-07-23 07:00:00,2011-07-23 07:30:00,,mean,623.1993,1.206048
2011-07-23 07:30:00,2011-07-23 08:00:00,,mean,811.4441,0.8627077
2011-07-23 08:00:00,2011-07-23 08:30:00,,mean,1002.423,2.051716
2011-07-23 08:30:00,2011-07-23 09:00:00,,mean,1158.878,0.757723
2011-07-23 09:00:00,2011-07-23 09:30:00,,mean,894.8795,2.107668
2011-07-23 09:30:00,2011-07-23 10:00:00,,mean,1104.96,2.227401
2011-07-23 10:00:00,2011-07-23 10:30:00,,mean,1049.921,2.156642
2011-07-23 10:30:00,2011-07-23 11:00:00,,mean,848.4458,2.171075
2011-07-23 11:00:00,2011-07-23 11:30:00,,mean,1409.333,2.365997
2011-07-23 11:30:00,2011-07-23 12:00:00,,mean,1684.731,2.119177
2011-07-23 12:00:00,2011-07-23 12:30:00,,mean,1891.888,2.732053
2011-07-23 12:30:00,2011-07-23 13:00:00,,mean,1856.621,2.622971
2011-07-23 13:00:00,2011-07-23 13:30:00,,mean,1842.198,2.468822
2011-07-23 13:30:00,2011-07-23 14:00:00,,mean,1765.499,2.626334
2011-07-23 14:00:00,2011-07-23 14:30:00,,mean,1634.368,2.725634
2011-07-23 14:30:00,2011-07-23 15:00:00,,mean,1539.438,3.655265
2011-07-23 15:00:00,2011-07-23 15:30:00,,mean,1438.772,3.836058
2011-07-23 15:30:00,2011-07-23 16:00:00,,mean,1107.621,3.339098
2011-07-23 16:00:00,2011-07-23 16:30:00,,mean,1042.597,2.662423
2011-07-23 16:30:00,2011-07-23 17:00:00,,mean,874.2758,2.622486
2011-07-23 17:00:00,2011-07-23 17:30:00,,mean,691.1763,2.436533
2011-07-23 17:30:00,2011-07-23 18:00:00,,mean,493.1083,2.238931
2011-07-23 18:00:00,2011-07-23 18:30:00,,mean,288.8235,1.582611
2011-07-23 18:30:00,2011-07-23 19:00:00,,mean,126.4711,1.253166
2011-07-23 19:00:00,2011-07-23 19:30:00,,mean,26.21318,0.5623289
2011-07-23 19:30:00,2011-07-23 20:00:00,,mean,0.7934963,0.1400345
2011-07-23 20:00:00,2011-07-23 20:30:00,,mean,-0.1533478,0.7121006
2011-07-23 20:30:00,2011-07-23 21:00:00,,mean,-0.2357037,1.164436
2011-07-23 21:00:00,2011-07-23 21:30:00,,mean,-0.2687963,1.93993
2011-07-23 21:30:00,2011-07-23 22:00:00,,mean,-0.4871263,1.542531
2011-07-23 22:00:00,2011-07-23 22:30:00,,mean,-0.6343488,1.351309
2011-07-23 22:30:00,2011-07-23 23:00:00,,mean,-0.6880851,2.086722
2011-07-23 23:00:00,2011-07-23 23:30:00,,mean,-0.7215245,3.027377
2011-07-23 23:30:00,2011-07-24 00:00:00,,mean,-0.6540755,2.674924
2011-07-24 00:00:00,2011-07-24 00:30:00,,mean,-0.7362002,1.405009
2011-07-24 00:30:00,2011-07-24 01:00:00,,mean,-0.7249641,1.962623
2011-07-24 01:00:00,2011-07-24 01:30:00,,mean,-0.7152786,1.670804
2011-07-24 01:30:00,2011-07-24 02:00:00,,mean,-0.6878683,0.7859651
2011-07-24 02:00:00,2011-07-24 02:30:00,,mean,-0.7530721,0.9386624
2011-07-24 02:30:00,2011-07-24 03:00:00,,mean,-0.7432687,1.627058
2011-07-24 03:00:00,2011-07-24 03:30:00,,mean,-0.7409172,1.298429
2011-07-24 03:30:00,2011-07-24 04:00:00,,mean,-0.7668989,1.155206
2011-07-24 04:00:00,2011-07-24 04:30:00,,mean,-0.7401092,1.843836
2011-07-24 04:30:00,2011-07-24 05:00:00,,mean,0.1020261,1.938293
2011-07-24 05:00:00,2011-07-24 05:30:00,,mean,19.96864,1.11011
2011-07-24 05:30:00,2011-07-24 06:00:00,,mean,105.0105,0.8353325
2011-07-24 06:00:00,2011-07-24 06:30:00,,mean,262.7652,1.67856
2011-07-24 06:30:00,2011-07-24 07:00:00,,mean,436.2461,1.947749
2011-07-24 07:00:00,2011-07-24 07:30:00,,mean,624.9432,1.926421
2011-07-24 07:30:00,2011-07-24 08:00:00,,mean,813.8912,2.089444
2011-07-24 08:00:00,2011-07-24 08:30:00,,mean,995.0921,2.312861
2011-07-24 08:30:00,2011-07-24 09:00:00,,mean,1165.785,2.256291
2011-07-24 09:00:00,2011-07-24 09:30:00,,mean,1320.25,3.143251
2011-07-24 09:30:00,2011-07-24 10:00:00,,mean,1457.287,2.995425
2011-07-24 10:00:00,2011-07-24 10:30:00,,mean,1571.977,2.408237
2011-07-24 10:30:00,2011-07-24 11:00:00,,mean,1666.364,2.570004
2011-07-24 11:00:00,2011-07-24 11:30:00,,mean,1604.497,2.602011
2011-07-24 11:30:00,2011-07-24 12:00:00,,mean,883.916,1.304464
2011-07-24 12:00:00,2011-07-24 12:30:00,,mean,1177.154,1.665024
2011-07-24 12:30:00,2011-07-24 13:00:00,,mean,1688.836,2.354939
2011-07-24 13:00:00,2011-07-24 13:30:00,,mean,1266.381,2.237592
2011-07-24 13:30:00,2011-07-24 14:00:00,,mean,1183.582,1.629237
2011-07-24 14:00:00,2011-07-24 14:30:00,,mean,722.5677,2.603371
2011-07-24 14:30:00,2011-07-24 15:00:00,,mean,647.4262,2.566446
2011-07-24 15:00:00,2011-07-24 15:30:00,,mean,1116.729,1.61868
2011-07-24 15:30:00,2011-07-24 16:00:00,,mean,1231.858,1.146359
2011-07-24 16:00:00,2011-07-24 16:30:00,,mean,1049.746,2.075567
2011-07-24 16:30:00,2011-07-24 17:00:00,,mean,861.9492,1.728124
2011-07-24 17:00:00,2011-07-24 17:30:00,,mean,668.1167,2.433152
2011-07-24 17:30:00,2011-07-24 18:00:00,,mean,481.8653,1.872289
2011-07-24 18:00:00,2011-07-24 18:30:00,,mean,296.0174,1.798977
2011-07-24 18:30:00,2011-07-24 19:00:00,,mean,125.62,1.89422
2011-07-24 19:00:00,2011-07-24 19:30:00,,mean,24.3153,1.626208
2011-07-24 19:30:00,2011-07-24 20:00:00,,mean,0.8764534,0.7087573
2011-07-24 20:00:00,2011-07-24 20:30:00,,mean,-0.1518631,0.4245526
2011-07-24 20:30:00,2011-07-24 21:00:00,,mean,-0.1409119,0.5380275
2011-07-24 21:00:00,2011-07-24 21:30:00,,mean,-0.3677966,0.604557
2011-07-24 21:30:00,2011-07-24 22:00:00,,mean,-0.6811697,0.2179715
2011-07-24 22:00:00,2011-07-24 22:30:00,,mean,-0.6727374,0.4536098
2011-07-24 22:30:00,2011-07-24 23:00:00,,mean,-0.6853,1.035326
2011-07-24 23:00:00,2011-07-24 23:30:00,,mean,-0.6573124,0.7581054
2011-07-24 23:30:00,2011-07-25 00:00:00,,mean,-0.6826607,1.673064
2011-07-25 00:00:00,2011-07-25 00:30:00,,mean,-0.6594324,1.429226
2011-07-25 00:30:00,2011-07-25 01:00:00,,mean,-0.6776105,1.335231
2011-07-25 01:00:00,2011-07-25 01:30:00,,mean,-0.6812221,1.181304
2011-07-25 01:30:00,2011-07-25 02:00:00,,mean,-0.6767486,0.9930253
2011-07-25 02:00:00,2011-07-25 02:30:00,,mean,-0.6743929,0.9734122
2011-07-25 02:30:00,2011-07-25 03:00:00,,mean,-0.6785882,1.053157
2011-07-25 03:00:00,2011-07-25 03:30:00,,mean,-0.6813312,0.8719717
2011-07-25 03:30:00,2011-07-25 04:00:00,,mean,-0.6836869,1.347796
2011-07-25 04:00:00,2011-07-25 04:30:00,,mean,-0.686271,0.6376814
2011-07-25 04:30:00,2011-07-25 05:00:00,,mean,0.1034054,0.2447733
2011-07-25 05:00:00,2011-07-25 05:30:00,,mean,19.54495,0.4480225
2011-07-25 05:30:00,2011-07-25 06:00:00,,mean,98.52402,0.4569447
2011-07-25 06:00:00,2011-07-25 06:30:00,,mean,247.6451,0.643195
2011-07-25 06:30:00,2011-07-25 07:00:00,,mean,420.6523,0.6687959
2011-07-25 07:00:00,2011-07-25 07:30:00,,mean,609.5914,0.9648967
2011-07-25 07:30:00,2011-07-25 08:00:00,,mean,799.0074,1.208635
2011-07-25 08:00:00,2011-07-25 08:30:00,,mean,982.9545,1.319966
2011-07-25 08:30:00,2011-07-25 09:00:00,,mean,1153.404,1.556602
2011-07-25 09:00:00,2011-07-25 09:30:00,,mean,1329.982,1.998474
2011-07-25 09:30:00,2011-07-25 10:00:00,,mean,935.7816,1.029264
2011-07-25 10:00:00,2011-07-25 10:30:00,,mean,939.1979,1.702695
2011-07-25 10:30:00,2011-07-25 11:00:00,,mean,1218.118,1.116535
2011-07-25 11:00:00,2011-07-25 11:30:00,,mean,736.9073,0.8972816
2011-07-25 11:30:00,2011-07-25 12:00:00,,mean,1118.831,2.467722
2011-07-25 12:00:00,2011-07-25 12:30:00,,mean,584.4545,1.021129
2011-07-25 12:30:00,2011-07-25 13:00:00,,mean,785.9268,1.541004
2011-07-25 13:00:00,2011-07-25 13:30:00,,mean,1328.868,1.826597
2011-07-25 13:30:00,2011-07-25 14:00:00,,mean,704.662,1.849107
2011-07-25 14:00:00,2011-07-25 14:30:00,,mean,1274.822,2.895405
2011-07-25 14:30:00,2011-07-25 15:00:00,,mean,885.0453,2.298561
2011-07-25 15:00:00,2011-07-25 15:30:00,,mean,973.2054,2.122403
2011-07-25 15:30:00,2011-07-25 16:00:00,,mean,1207.705,1.021074
2011-07-25 16:00:00,2011-07-25 16:30:00,,mean,1045.18,1.90982
2011-07-25 16:30:00,2011-07-25 17:00:00,,mean,843.5164,2.543573
2011-07-25 17:00:00,2011-07-25 17:30:00,,mean,644.1998,2.886918
2011-07-25 17:30:00,2011-07-25 18:00:00,,mean,444.6938,2.901873
2011-07-25 18:00:00,2011-07-25 18:30:00,,mean,272.8121,2.858463
2011-07-25 18:30:00,2011-07-25 19:00:00,,mean,119.018,1.869587
2011-07-25 19:00:00,2011-07-25 19:30:00,,mean,22.00887,1.269848
2011-07-25 19:30:00,2011-07-25 20:00:00,,mean,0.8891703,0.307874
2011-07-25 20:00:00,2011-07-25 20:30:00,,mean,-0.04972238,0.4546298
2011-07-25 20:30:00,2011-07-25 21:00:00,,mean,-0.07054044,0.7712857
2011-07-25 21:00:00,2011-07-25 21:30:00,,mean,-0.08413316,1.075816
2011-07-25 21:30:00,2011-07-25 22:00:00,,mean,-0.09898735,1.121849
2011-07-25 22:00:00,2011-07-25 22:30:00,,mean,-0.1256554,0.7671278
2011-07-25 22:30:00,2011-07-25 23:00:00,,mean,-0.09784105,0.6595541
2011-07-25 23:00:00,2011-07-25 23:30:00,,mean,-0.1099419,1.069066
2011-07-25 23:30:00,2011-07-26 00:00:00,,mean,-0.1331111,0.468323
2011-07-26 00:00:00,2011-07-26 00:30:00,,mean,-0.1394776,0.4301999
2011-07-26 00:30:00,2011-07-26 01:00:00,,mean,-0.1375279,0.7176625
2011-07-26 01:00:00,2011-07-26 01:30:00,,mean,-0.1381578,0.5093891
2011-07-26 01:30:00,2011-07-26 02:00:00,,mean,-0.1624176,0.7682982
2011-07-26 02:00:00,2011-07-26 02:30:00,,mean,-0.1521512,0.5945384
2011-07-26 02:30:00,2011-07-26 03:00:00,,mean,-0.1412547,0.5239708
2011-07-26 03:00:00,2011-07-26 03:30:00,,mean,-0.1662585,0.6160554
2011-07-26 03:30:00,2011-07-26 04:00:00,,mean,-0.1937293,1.350358
2011-07-26 04:00:00,2011-07-26 04:30:00,,mean,-0.1835211,0.9762993
2011-07-26 04:30:00,2011-07-26 05:00:00,,mean,0.6148509,0.5621126
2011-07-26 05:00:00,2011-07-26 05:30:00,,mean,20.23088,0.6693143
2011-07-26 05:30:00,2011-07-26 06:00:00,,mean,96.63892,0.8067972
2011-07-26 06:00:00,2011-07-26 06:30:00,,mean,243.7712,0.3485402
2011-07-26 06:30:00,2011-07-26 07:00:00,,mean,417.6545,0.913079
2011-07-26 07:00:00,2011-07-26 07:30:00,,mean,601.8323,0.5712135
2011-07-26 07:30:00,2011-07-26 08:00:00,,mean,786.9424,1.282034
2011-07-26 08:00:00,2011-07-26 08:30:00,,mean,908.7143,1.995541
2011-07-26 08:30:00,2011-07-26 09:00:00,,mean,813.5134,1.608483
2011-07-26 09:00:00,2011-07-26 09:30:00,,mean,846.7912,1.502655
2011-07-26 09:30:00,2011-07-26 10:00:00,,mean,751.8201,1.984072
2011-07-26 10:00:00,2011-07-26 10:30:00,,mean,908.3776,1.702954
2011-07-26 10:30:00,2011-07-26 11:00:00,,mean,1747.345,3.226163
2011-07-26 11:00:00,2011-07-26 11:30:00,,mean,1156.419,2.902551
2011-07-26 11:30:00,2011-07-26 12:00:00,,mean,1470.213,4.099069
2011-07-26 12:00:00,2011-07-26 12:30:00,,mean,1746.465,4.294687
2011-07-26 12:30:00,2011-07-26 13:00:00,,mean,1833.652,4.330401
2011-07-26 13:00:00,2011-07-26 13:30:00,,mean,1804.865,4.220126
2011-07-26 13:30:00,2011-07-26 14:00:00,,mean,1661.287,4.490176
2011-07-26 14:00:00,2011-07-26 14:30:00,,mean,1579.925,4.267962
2011-07-26 14:30:00,2011-07-26 15:00:00,,mean,1420.566,4.262833
2011-07-26 15:00:00,2011-07-26 15:30:00,,mean,1364.715,3.692048
2011-07-26 15:30:00,2011-07-26 16:00:00,,mean,1203.254,3.213711
2011-07-26 16:00:00,2011-07-26 16:30:00,,mean,1039.879,3.480952
2011-07-26 16:30:00,2011-07-26 17:00:00,,mean,852.5731,2.552735
2011-07-26 17:00:00,2011-07-26 17:30:00,,mean,656.4257,1.469762
2011-07-26 17:30:00,2011-07-26 18:00:00,,mean,466.2242,1.61716
2011-07-26 18:00:00,2011-07-26 18:30:00,,mean,275.968,1.334136
2011-07-26 18:30:00,2011-07-26 19:00:00,,mean,113.9656,1.306788
2011-07-26 19:00:00,2011-07-26 19:30:00,,mean,22.19075,0.2483373
2011-07-26 19:30:00,2011-07-26 20:00:00,,mean,0.8100365,0.163689
2011-07-26 20:00:00,2011-07-26 20:30:00,,mean,-0.01141279,0.4711903
2011-07-26 20:30:00,2011-07-26 21:00:00,,mean,-0.06486474,0.4306123
2011-07-26 21:00:00,2011-07-26 21:30:00,,mean,-0.1320238,0.9959506
2011-07-26 21:30:00,2011-07-26 22:00:00,,mean,-0.1322525,1.028089
2011-07-26 22:00:00,2011-07-26 22:30:00,,mean,-0.1188321,0.8292013
2011-07-26 22:30:00,2011-07-26 23:00:00,,mean,-0.07839981,0.531837
2011-07-26 23:00:00,2011-07-26 23:30:00,,mean,-0.1108039,0.6905439
2011-07-26 23:30:00,2011-07-27 00:00:00,,mean,-0.1186037,0.4031146
2011-07-27 00:00:00,2011-07-27 00:30:00,,mean,-0.08574137,0.4792771
2011-07-27 00:30:00,2011-07-27 01:00:00,,mean,-0.1011685,0.6223247
2011-07-27 01:00:00,2011-07-27 01:30:00,,mean,-0.0968098,0.1046969
2011-07-27 01:30:00,2011-07-27 02:00:00,,mean,-0.07971879,0.4502076
2011-07-27 02:00:00,2011-07-27 02:30:00,,mean,-0.1112628,0.6239079
2011-07-27 02:30:00,2011-07-27 03:00:00,,mean,-0.1495149,1.20837
2011-07-27 03:00:00,2011-07-27 03:30:00,,mean,-0.128868,1.583433
2011-07-27 03:30:00,2011-07-27 04:00:00,,mean,-0.1045509,1.819183
2011-07-27 04:00:00,2011-07-27 04:30:00,,mean,-0.1289252,1.565038
2011-07-27 04:30:00,2011-07-27 05:00:00,,mean,0.4282421,1.752041
2011-07-27 05:00:00,2011-07-27 05:30:00,,mean,17.83225,1.641145
2011-07-27 05:30:00,2011-07-27 06:00:00,,mean,91.72061,1.407007
2011-07-27 06:00:00,2011-07-27 06:30:00,,mean,241.5148,1.212923
2011-07-27 06:30:00,2011-07-27 07:00:00,,mean,413.6197,1.794643
2011-07-27 07:00:00,2011-07-27 07:30:00,,mean,601.8463,2.166876
2011-07-27 07:30:00,2011-07-27 08:00:00,,mean,794.3542,2.527142
2011-07-27 08:00:00,2011-07-27 08:30:00,,mean,978.6487,2.531623
2011-07-27 08:30:00,2011-07-27 09:00:00,,mean,1148.739,2.455404
2011-07-27 09:00:00,2011-07-27 09:30:00,,mean,1306.649,2.276227
2011-07-27 09:30:00,2011-07-27 10:00:00,,mean,1444.607,2.038697
2011-07-27 10:00:00,2011-07-27 10:30:00,,mean,1557.032,0.8809589
2011-07-27 10:30:00,2011-07-27 11:00:00,,mean,1646.84,2.335604
2011-07-27 11:00:00,2011-07-27 11:30:00,,mean,1716.438,1.40247
2011-07-27 11:30:00,2011-07-27 12:00:00,,mean,1760.971,2.374585
2011-07-27 12:00:00,2011-07-27 12:30:00,,mean,1779.362,2.583313
2011-07-27 12:30:00,2011-07-27 13:00:00,,mean,1771.632,3.058642
2011-07-27 13:00:00,2011-07-27 13:30:00,,mean,1743.358,3.681164
2011-07-27 13:30:00,2011-07-27 14:00:00,,mean,1686.99,3.611376
2011-07-27 14:00:00,2011-07-27 14:30:00,,mean,1466.764,3.580985
2011-07-27 14:30:00,2011-07-27 15:00:00,,mean,1441.557,1.560557
2011-07-27 15:00:00,2011-07-27 15:30:00,,mean,1344.036,1.852018
2011-07-27 15:30:00,2011-07-27 16:00:00,,mean,1184.077,2.603368
2011-07-27 16:00:00,2011-07-27 16:30:00,,mean,1017.583,2.674135
2011-07-27 16:30:00,2011-07-27 17:00:00,,mean,828.1191,2.411811
2011-07-27 17:00:00,2011-07-27 17:30:00,,mean,640.1538,2.859952
2011-07-27 17:30:00,2011-07-27 18:00:00,,mean,456.3979,2.295684
2011-07-27 18:00:00,2011-07-27 18:30:00,,mean,268.953,2.065359
2011-07-27 18:30:00,2011-07-27 19:00:00,,mean,105.5435,1.349289
2011-07-27 19:00:00,2011-07-27 19:30:00,,mean,19.10947,1.027316
2011-07-27 19:30:00,2011-07-27 20:00:00,,mean,0.5155195,0.7536386
2011-07-27 20:00:00,2011-07-27 20:30:00,,mean,-0.6644784,0.8910851
2011-07-27 20:30:00,2011-07-27 21:00:00,,mean,-0.8407836,1.39926
2011-07-27 21:00:00,2011-07-27 21:30:00,,mean,-0.781716,0.2987185
2011-07-27 21:30:00,2011-07-27 22:00:00,,mean,-0.6363285,0.4250813
2011-07-27 22:00:00,2011-07-27 22:30:00,,mean,-0.5404347,1.02028
2011-07-27 22:30:00,2011-07-27 23:00:00,,mean,-0.6623071,0.9474196
2011-07-27 23:00:00,2011-07-27 23:30:00,,mean,-0.7418588,1.038471
2011-07-27 23:30:00,2011-07-28 00:00:00,,mean,-0.7801141,0.3500541
2011-07-28 00:00:00,2011-07-28 00:30:00,,mean,-0.6538817,1.12882
2011-07-28 00:30:00,2011-07-28 01:00:00,,mean,-0.2259741,1.263671
2011-07-28 01:00:00,2011-07-28 01:30:00,,mean,-0.01124135,1.260243
2011-07-28 01:30:00,2011-07-28 02:00:00,,mean,0.01422327,1.146766
2011-07-28 02:00:00,2011-07-28 02:30:00,,mean,0.1576596,1.378563
2011-07-28 02:30:00,2011-07-28 03:00:00,,mean,0.5540723,2.067765
2011-07-28 03:00:00,2011-07-28 03:30:00,,mean,0.7952889,2.143793
2011-07-28 03:30:00,2011-07-28 04:00:00,,mean,1.601462,2.407377
2011-07-28 04:00:00,2011-07-28 04:30:00,,mean,1.504138,2.219149
2011-07-28 04:30:00,2011-07-28 05:00:00,,mean,1.524606,1.637239
2011-07-28 05:00:00,2011-07-28 05:30:00,,mean,12.68839,1.522921
2011-07-28 05:30:00,2011-07-28 06:00:00,,mean,83.40619,1.255112
2011-07-28 06:00:00,2011-07-28 06:30:00,,mean,212.2273,1.458119
2011-07-28 06:30:00,2011-07-28 07:00:00,,mean,376.8548,1.7494
2011-07-28 07:00:00,2011-07-28 07:30:00,,mean,553.6931,1.398701
2011-07-28 07:30:00,2011-07-28 08:00:00,,mean,735.8962,1.856953
2011-07-28 08:00:00,2011-07-28 08:30:00,,mean,913.1827,1.490174
2011-07-28 08:30:00,2011-07-28 09:00:00,,mean,1082.761,0.8355005
2011-07-28 09:00:00,2011-07-28 09:30:00,,mean,1239.899,0.9443801
2011-07-28 09:30:00,2011-07-28 10:00:00,,mean,1381.62,1.855573
2011-07-28 10:00:00,2011-07-28 10:30:00,,mean,1502.986,2.233516
2011-07-28 10:30:00,2011-07-28 11:00:00,,mean,1607.372,2.767137
2011-07-28 11:00:00,2011-07-28 11:30:00,,mean,1681.978,2.798903
2011-07-28 11:30:00,2011-07-28 12:00:00,,mean,1733.128,2.269264
2011-07-28 12:00:00,2011-07-28 12:30:00,,mean,1759.474,2.463455
2011-07-28 12:30:00,2011-07-28 13:00:00,,mean,1760.992,2.398113
2011-07-28 13:00:00,2011-07-28 13:30:00,,mean,1737.667,2.5825
2011-07-28 13:30:00,2011-07-28 14:00:00,,mean,1680.382,2.386518
2011-07-28 14:00:00,2011-07-28 14:30:00,,mean,1606.126,2.862981
2011-07-28 14:30:00,2011-07-28 15:00:00,,mean,1488.033,2.610403
2011-07-28 15:00:00,2011-07-28 15:30:00,,mean,1343.001,2.59469
2011-07-28 15:30:00,2011-07-28 16:00:00,,mean,1131.258,2.537993
2011-07-28 16:00:00,2011-07-28 16:30:00,,mean,941.0059,2.184304
2011-07-28 16:30:00,2011-07-28 17:00:00,,mean,827.6794,2.381065
2011-07-28 17:00:00,2011-07-28 17:30:00,,mean,553.9252,2.088601
2011-07-28 17:30:00,2011-07-28 18:00:00,,mean,403.9479,2.00279
2011-07-28 18:00:00,2011-07-28 18:30:00,,mean,207.7324,1.61899
2011-07-28 18:30:00,2011-07-28 19:00:00,,mean,74.81135,0.9576215
2011-07-28 19:00:00,2011-07-28 19:30:00,,mean,16.19991,0.7317175
2011-07-28 19:30:00,2011-07-28 20:00:00,,mean,0.466416,0.463935
2011-07-28 20:00:00,2011-07-28 20:30:00,,mean,-0.07501225,0.3637601
2011-07-28 20:30:00,2011-07-28 21:00:00,,mean,-0.08149336,0.4426281
2011-07-28 21:00:00,2011-07-28 21:30:00,,mean,-0.1313876,0.5084363
2011-07-28 21:30:00,2011-07-28 22:00:00,,mean,-0.2895001,1.210348
2011-07-28 22:00:00,2011-07-28 22:30:00,,mean,-0.4010419,0.6799714
2011-07-28 22:30:00,2011-07-28 23:00:00,,mean,-0.205081,0.9026942
2011-07-28 23:00:00,2011-07-28 23:30:00,,mean,-0.1859824,0.7209611
2011-07-28 23:30:00,2011-07-29 00:00:00,,mean,-0.1551853,0.9754378
2011-07-29 00:00:00,2011-07-29 00:30:00,,mean,-0.1247325,0.502511
2011-07-29 00:30:00,2011-07-29 01:00:00,,mean,-0.1006465,0.1583586
2011-07-29 01:00:00,2011-07-29 01:30:00,,mean,-0.107472,0.4885713
2011-07-29 01:30:00,2011-07-29 02:00:00,,mean,-0.1332775,1.606766
2011-07-29 02:00:00,2011-07-29 02:30:00,,mean,-0.1421665,1.461084
2011-07-29 02:30:00,2011-07-29 03:00:00,,mean,-0.1454357,1.166511
2011-07-29 03:00:00,2011-07-29 03:30:00,,mean,-0.1302382,0.3944449
2011-07-29 03:30:00,2011-07-29 04:00:00,,mean,-0.1422253,0.7307492
2011-07-29 04:00:00,2011-07-29 04:30:00,,mean,-0.1600607,0.2709729
2011-07-29 04:30:00,2011-07-29 05:00:00,,mean,0.3171955,0.5276248
2011-07-29 05:00:00,2011-07-29 05:30:00,,mean,15.82052,0.08243798
2011-07-29 05:30:00,2011-07-29 06:00:00,,mean,86.39653,1.47782
2011-07-29 06:00:00,2011-07-29 06:30:00,,mean,230.3595,1.35637
2011-07-29 06:30:00,2011-07-29 07:00:00,,mean,398.1178,1.243829
2011-07-29 07:00:00,2011-07-29 07:30:00,,mean,585.1443,0.4138155
2011-07-29 07:30:00,2011-07-29 08:00:00,,mean,774.7381,1.413126
2011-07-29 08:00:00,2011-07-29 08:30:00,,mean,965.2192,1.564666
2011-07-29 08:30:00,2011-07-29 09:00:00,,mean,1139.61,1.414879
2011-07-29 09:00:00,2011-07-29 09:30:00,,mean,1303.911,1.499738
2011-07-29 09:30:00,2011-07-29 10:00:00,,mean,1445.478,0.9926747
2011-07-29 10:00:00,2011-07-29 10:30:00,,mean,1561.18,1.571863
2011-07-29 10:30:00,2011-07-29 11:00:00,,mean,1506.52,2.060568
2011-07-29 11:00:00,2011-07-29 11:30:00,,mean,1278.356,2.525623
2011-07-29 11:30:00,2011-07-29 12:00:00,,mean,1065.389,1.412249
2011-07-29 12:00:00,2011-07-29 12:30:00,,mean,1471.857,2.449996
2011-07-29 12:30:00,2011-07-29 13:00:00,,mean,1663.283,2.446227
2011-07-29 13:00:00,2011-07-29 13:30:00,,mean,973.5319,1.154006
2011-07-29 13:30:00,2011-07-29 14:00:00,,mean,1704.501,1.955194
2011-07-29 14:00:00,2011-07-29 14:30:00,,mean,1668.879,2.678763
2011-07-29 14:30:00,2011-07-29 15:00:00,,mean,1551.498,0.9030314
2011-07-29 15:00:00,2011-07-29 15:30:00,,mean,1394.927,1.938283
2011-07-29 15:30:00,2011-07-29 16:00:00,,mean,1213.021,2.291432
2011-07-29 16:00:00,2011-07-29 16:30:00,,mean,1038.22,2.617445
2011-07-29 16:30:00,2011-07-29 17:00:00,,mean,856.2809,3.255557
2011-07-29 17:00:00,2011-07-29 17:30:00,,mean,658.3887,2.176221
2011-07-29 17:30:00,2011-07-29 18:00:00,,mean,466.1458,2.648212
